Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi,macd,ema,williams_r,roc,adx,shortName,sector,industry,marketCap,forwardPE,trailingPE,priceToBook,fiftyTwoWeekHigh,fiftyTwoWeekLow,dividendYield,returnOnEquity,earningsQuarterlyGrowth,grossMargins
2020-11-25 00:00:00-05:00,112.71923279937354,113.88983194948229,112.3485373625984,113.18746948242188,76499200,0.0,0.0,49.04443951998627,0.241663144687223,113.883622714663,-63.40412071493659,-0.2492942646585818,13.882263383079955,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-11-27 00:00:00-05:00,113.71423500058307,114.61169479519091,113.37281088768742,113.7337417602539,46691300,0.0,0.0,50.2532427958146,0.2116612756629479,113.86363858740846,-57.44675773890241,0.5346088629263603,13.268879587033483,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-11-30 00:00:00-05:00,114.10444599903528,118.00645317380616,113.9483621396502,116.13349151611328,169410200,0.0,0.0,55.27292290266284,0.3771764724712909,114.16628564456911,-23.09513975465152,-0.3682197256649361,13.106803439329726,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-01 00:00:00-05:00,118.0454701527173,120.44520359107318,117.06996839196349,119.7135772705078,127728200,0.0,0.0,61.51235125929661,0.788146199979721,114.9059245280276,-6.893377754807971,2.9443703670074,13.636030528048652,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-02 00:00:00-05:00,119.03072137520432,120.34765470402952,117.92840706667508,120.06475830078124,89004200,0.0,0.0,62.07129056659421,1.1291637473089509,115.59376903106144,-3.58455269760294,3.20307960678614,14.127455681859084,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-03 00:00:00-05:00,120.49398518452732,120.74761774931302,119.2160801431834,119.9281997680664,78967600,0.0,0.0,61.69608149485606,1.3725812162841038,116.17169312932876,-7.506659578613986,2.194520427716747,14.696941172619336,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-04 00:00:00-05:00,119.59652058101604,119.85015313585949,118.54297683857844,119.25509643554688,78260400,0.0,0.0,59.77798090335956,1.4939561045817982,116.58281357015784,-13.672935757674342,2.3955079362230163,14.921679751214157,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-07 00:00:00-05:00,119.31363577425404,121.51827216632051,119.25510804147432,120.7183609008789,86712000,0.0,0.0,62.50690150031448,1.688752899148284,117.13421988092064,-6.8447258175548304,4.846226653640303,15.629927540056054,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-08 00:00:00-05:00,121.3231589711694,121.91821565194306,120.0745104419721,121.3329086303711,82225500,0.0,0.0,63.6231717161749,1.8711501736068925,117.69404504751404,-4.84265976546878,4.838166245589388,16.403054652439383,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-09 00:00:00-05:00,121.47925352360129,122.8644644708372,118.03573291931536,118.79662322998048,115089200,0.0,0.0,56.18803384190595,1.790405611130396,117.8410554718429,-31.21250989564742,3.783884338861697,16.167112784018947,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-10 00:00:00-05:00,117.54796759030177,120.83541135490304,117.20654344679436,120.22084045410156,81312200,0.0,0.0,59.07986892517905,1.8203534890501487,118.15836013614408,-20.28450372005036,8.24769052245206,15.590882349696193,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-11 00:00:00-05:00,119.4306700888382,119.7525874270328,117.59672962341952,119.41116333007812,86939800,0.0,0.0,56.78511761129968,1.7584825289335413,118.32540056200196,-26.49714913797684,6.286356814360588,15.05581123211078,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-14 00:00:00-05:00,119.5965345107424,120.32816095445716,118.56250485188868,118.79662322998048,79184500,0.0,0.0,55.03776741296473,1.6409453011542467,118.38823025106576,-31.21250989564742,4.955631372631504,14.784551153058752,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-15 00:00:00-05:00,121.2938847562488,124.76667606814551,121.08903028060826,124.74716186523438,157243700,0.0,0.0,65.96027209909929,2.004844340878435,119.23608779962156,-0.1571427359111603,9.683511625069286,15.940068544868916,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-16 00:00:00-05:00,124.28869163586886,125.22516505635238,123.45950912702416,124.67888641357422,98208600,0.0,0.0,65.76287165430705,2.2616567224002324,119.96179428148191,-4.609030703979501,7.358251944294021,17.131915195232086,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-17 00:00:00-05:00,125.74219366274868,126.40554271976735,124.90326140194692,125.5470962524414,94359800,0.0,0.0,67.11079104543688,2.5063480429619887,120.7065012109432,-6.8911778375928,4.872896721440411,18.540099297534223,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-18 00:00:00-05:00,125.80072510268418,125.93729476626044,123.0302959790902,123.55706787109376,192541500,0.0,0.0,61.16650741050117,2.510746693403292,121.08657676562996,-30.512047236237624,2.908688294331747,18.90252504082478,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-21 00:00:00-05:00,121.95724006069578,125.16664209419945,120.42570242817166,125.0886001586914,121251600,0.0,0.0,63.82233152926677,2.6077539473932774,121.6201798847048,-14.316150289794823,4.302908240601368,18.122181889788443,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-22 00:00:00-05:00,128.38578029311114,131.11718805054522,126.47379039741485,128.649169921875,168904800,0.0,0.0,69.11129518995261,2.938072843196153,122.5573785563275,-17.741939349127982,7.877293102861467,18.95769690192876,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-23 00:00:00-05:00,128.92230804557482,129.1856827869869,127.57611093845898,127.751708984375,88223700,0.0,0.0,66.47339355053724,3.0917950617802177,123.24995594673383,-24.19355221872864,5.826245511460458,19.73353227034477,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-24 00:00:00-05:00,128.1028988014902,130.19047198118514,127.88828722259836,128.73696899414062,54930100,0.0,0.0,67.92099956114508,3.255594805760083,123.98155768638809,-17.110774692373322,6.102268912323928,20.676608625675307,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-28 00:00:00-05:00,130.7075172282758,133.97543996952834,130.2392655550684,133.34136962890625,124486200,0.0,0.0,73.6475025728025,3.714129757739741,125.22953261205718,-3.7812287753249856,12.243400530643314,22.28367676715624,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-29 00:00:00-05:00,134.66803693280866,135.38989879452387,131.04891842415702,131.56593322753906,121047300,0.0,0.0,68.56488846084979,3.8894242692074528,126.07438602745478,-21.03003265270452,9.436876942953065,24.01091378857728,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-30 00:00:00-05:00,132.25855654199404,132.6585159150223,130.13195454477884,130.44412231445312,96452100,0.0,0.0,65.48949978421663,3.89295016097492,126.6570175323879,-27.19947108490242,9.23947031139587,25.20839701729692,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2020-12-31 00:00:00-05:00,130.79526248850823,131.4390971472946,128.49307800843255,129.43931579589844,99116600,0.0,0.0,62.7735460578181,3.771193001637656,127.02799063418932,-33.44307549376324,8.958750069279812,25.62084119249509,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-04 00:00:00-05:00,130.24902933388864,130.33682094023055,123.65463382486575,126.23971557617188,143301900,0.0,0.0,54.95768105024066,3.3775838934421074,126.92288729312033,-54.376710080866296,1.196463060658583,24.30931948190572,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-05 00:00:00-05:00,125.73242467921784,128.51261072501254,125.2836873079933,127.80048370361328,97664900,0.0,0.0,57.72292035087517,3.155215424042723,127.03990014785272,-50.717157842006095,2.503709633469427,23.09147789350131,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-06 00:00:00-05:00,124.59107683841516,127.83949924711888,123.28390070581156,123.4985122680664,155088000,0.0,0.0,48.825354648619786,2.6018610337968084,126.56771509721456,-79.46558729472356,-1.6317255002503992,21.535554885222563,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-07 00:00:00-05:00,125.21542502622192,128.4053204209461,124.72767407409188,127.71270751953124,109578200,0.0,0.0,55.98307068954856,2.47484555114211,126.72038075352344,-51.3037325028373,3.363336246189512,20.07578272145065,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-08 00:00:00-05:00,129.18572887365838,129.38084119094302,127.03962734834684,128.81504821777344,105158200,0.0,0.0,57.65163201652994,2.435064638367664,126.99966974875676,-43.93721129946099,2.9790468950444247,19.018783833170712,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-11 00:00:00-05:00,126.0251134467273,126.98110129723015,125.35201464408442,125.82025146484376,100384500,0.0,0.0,51.8960060646687,2.1372460667196123,126.84241397756838,-63.950292387220784,-2.198940310885144,17.83209111812698,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-12 00:00:00-05:00,125.35196931372296,126.5128187263176,123.75214711009856,125.64462280273438,91951100,0.0,0.0,51.570845454141576,1.8655460837875355,126.68270848759052,-80.49956658159428,-1.649360465227387,17.213526122225627,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-13 00:00:00-05:00,125.60560987814117,128.2297121742047,125.34223510205064,127.68343353271484,88636800,0.0,0.0,55.08875966893688,1.794056114551026,126.8161384936071,-63.65823953825478,-0.8183627979261593,16.060615177892718,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-14 00:00:00-05:00,127.59564337383038,127.7907407644143,125.60561128893497,125.75194549560548,90221800,0.0,0.0,51.287808459295455,1.5635215531911657,126.67424609387356,-79.61304163681359,-5.691725047089589,14.990055015297871,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-15 00:00:00-05:00,125.6251291671953,127.0298542364412,123.88873703576,124.02530670166016,111598500,0.0,0.0,48.09327247133173,1.2273478300652556,126.32105417491177,-93.8757135891184,-5.731443042202752,14.55578208999775,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-19 00:00:00-05:00,124.64963196203902,125.55685647192648,123.83021393599589,124.69841003417967,90757300,0.0,0.0,49.41600400522654,1.0036718418335084,126.10470162281416,-88.31563231711554,-4.40473068339763,14.171396118791996,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-20 00:00:00-05:00,125.50806539990327,129.24423908723023,125.40075960629947,128.79550170898438,104319500,0.0,0.0,56.65624775265913,1.143822789877575,126.46347496763684,-41.20717618620159,-0.4973868124652611,13.78596860062266,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-21 00:00:00-05:00,130.52216914763383,136.24836106173234,130.31730718048644,133.51695251464844,120150900,0.0,0.0,63.19418774321966,1.6172325964621876,127.40393864057172,-21.06843225322901,5.764617660347583,15.068021900653363,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-22 00:00:00-05:00,132.9413519445447,136.42389967263924,131.71222533255565,135.6630096435547,114459400,0.0,0.0,65.72490477583874,2.1409031549644766,128.50514810763613,-5.790639946056614,6.152187935513354,16.29139892750157,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-25 00:00:00-05:00,139.56508118226773,141.53558454599184,133.1950392958399,139.4187469482422,157611700,0.0,0.0,69.6570022793545,2.8263915751909963,129.96029461971693,-11.59804002899462,12.891033574250068,18.27318477157467,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-26 00:00:00-05:00,140.08207048216735,140.76491879465476,137.9066906570604,139.65284729003906,98390600,0.0,0.0,69.88888265909752,3.349920232831579,131.2526349757599,-10.3154167716187,9.34921825902235,20.113414483928263,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-27 00:00:00-05:00,139.9162055519511,140.76490217618246,136.9702010537378,138.57977294921875,140843800,0.0,0.0,67.348236452874,3.636315156982192,132.22958670555442,-16.62114879324294,7.580422370325217,21.454102680464388,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-28 00:00:00-05:00,136.1020450144684,138.51153617725132,133.35112219316147,133.7315673828125,142621100,0.0,0.0,57.2262196989885,3.4325077144013107,132.4298507958555,-43.88362593740211,6.287792168480355,21.413338459839217,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-01-29 00:00:00-05:00,132.50235855206873,133.39006840920683,127.0200453808986,128.7271728515625,177523800,0.0,0.0,49.03413327546019,2.834501661859008,131.93616040328308,-72.02438640224541,2.453387960476284,20.08663831199809,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-01 00:00:00-05:00,130.47337566526852,132.06344848329783,127.72245323542478,130.85382080078125,106239800,0.0,0.0,52.16777130069995,2.5033235179318467,131.79184845628285,-60.06579877325069,2.483005962754044,18.854702460431326,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-02 00:00:00-05:00,132.40482980711676,132.9706225290348,131.3122727633982,131.68296813964844,83305400,0.0,0.0,53.37153522556169,2.281468366469113,131.7773310807316,-55.64761463270863,4.71644603243949,17.53710913047978,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-03 00:00:00-05:00,132.43409664220874,132.44386118494435,130.33677408042246,130.65869140625,89880900,0.0,0.0,51.64252155735421,1.9999419030694408,131.62817912413408,-61.43273348709826,5.34841225633595,16.5083391614945,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-04 00:00:00-05:00,132.96089184283247,134.0339348395979,131.29277729666717,134.02418518066406,84183100,0.0,0.0,56.61573544699678,2.0250538137144645,131.94764659833808,-42.42441195264815,7.478664037438974,15.534946125841214,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-05 00:00:00-05:00,134.18538039178418,134.25375979845862,132.72970551008535,133.6089630126953,75693800,0.205,0.0,55.85254507609263,1.9885277153366872,132.16915545358572,-44.76958832379018,3.73728992072024,14.69079993456644,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-08 00:00:00-05:00,132.89579458373277,133.80437463624327,131.81136898331476,133.75552368164062,71297200,0.0,0.0,56.07760766293225,1.948940566662145,132.38067121732638,-48.21905966399381,0.1786823040063121,13.652188935832374,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-09 00:00:00-05:00,133.47221241675678,134.703191022344,132.71996427692022,132.8762664794922,76774200,0.0,0.0,54.28948807713548,1.8255746697609825,132.44675058561518,-59.65550413258814,-2.0541658123201585,12.936807260462617,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-10 00:00:00-05:00,133.3354359263558,133.83369484015344,131.3033582625716,132.2705535888672,73046600,0.0,0.0,53.03489083969813,1.6597972302613755,132.42325765271545,-63.82836249999629,-5.127139294996458,12.19943907519075,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-11 00:00:00-05:00,132.76874256351735,133.24745791376353,130.6878297102737,132.01649475097656,64280000,0.0,0.0,52.48700191553641,1.4907327509326933,132.36902259915027,-65.5786167275594,-5.468096560324963,11.705667111360953,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-12 00:00:00-05:00,131.2545039467926,132.40730890611044,130.60970715231767,132.25099182128906,60145100,0.0,0.0,52.969942990366185,1.35999273711397,132.3532851621021,-61.942563725940005,-4.566886633772167,11.272449832717465,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-16 00:00:00-05:00,132.3682407877475,132.87624896678753,129.73043835612685,130.12123107910156,80576300,0.0,0.0,48.18003772296768,1.0721671658038474,132.05567795103536,-77.43748265702523,-2.69968891740885,11.162275217853798,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-17 00:00:00-05:00,128.22594304718632,129.1735950188555,126.48695621215256,127.82538604736328,97918500,0.0,0.0,43.60275454963645,0.6513000385611747,131.49163903054574,-88.86921756023494,-0.7005411400117398,12.007021018865888,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-18 00:00:00-05:00,126.22316141432486,127.00473197716651,124.47441051012312,126.72142028808594,96856700,0.0,0.0,41.558216204706206,0.2260729690291327,130.85560986488443,-78.03247635162182,-3.15802816257593,13.283062709322506,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-19 00:00:00-05:00,127.23921649175708,127.69838867042822,125.8323923619749,126.8777313232422,87668800,0.0,0.0,41.97310279848343,-0.0971892161932146,130.32522605933215,-76.50432707742915,-3.649095159603581,14.17009834385574,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-22 00:00:00-05:00,125.06057648009266,126.73118373419764,122.70610803153758,123.09689331054688,103916400,0.0,0.0,35.4226655312205,-0.6509550521671201,129.36144835949412,-96.74266420171668,-5.787443616890081,15.709335333988385,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-23 00:00:00-05:00,120.90850022864127,123.79052754388334,115.66222544595168,122.96011352539062,158273000,0.0,0.0,35.20859031868132,-1.0883100911088093,128.50793704828033,-61.67269957944181,-8.255279926051491,18.27048254753653,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-24 00:00:00-05:00,122.0613339874955,122.6670441651076,119.41377438375086,122.46188354492188,111039900,0.0,0.0,34.39322787070991,-1.458309620446883,127.70179658116588,-64.28932098170134,-8.343062633241349,20.64869067440268,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-25 00:00:00-05:00,121.80732245880864,123.5463093432761,117.76271033657684,118.20233917236328,148199500,0.0,0.0,28.348805481071423,-2.0713690920076147,126.4352022599922,-86.65974308802421,-11.628068943377912,23.07430610986789,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-02-26 00:00:00-05:00,119.76546069067268,121.97339123226033,118.40748759144724,118.4661102294922,164560400,0.0,0.0,29.17883513946376,-2.5070394302172048,125.37265665592554,-85.2744611490875,-10.844793153654733,25.32666329994274,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-01 00:00:00-05:00,120.89873262438095,124.98242344672664,119.96085244148551,124.84564971923828,116307900,0.0,0.0,45.59454001773848,-2.310897206780936,125.30238906436723,-51.77017553840573,-5.613421633289239,26.12396517005736,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-02 00:00:00-05:00,125.4513804584117,125.75423553632804,122.12971646948624,122.2371826171875,102260900,0.0,0.0,41.37191240267431,-2.338972359445691,124.89369487140996,-63.81714087836072,-7.407644137375283,26.558618607165737,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-03 00:00:00-05:00,121.93431943503865,122.81358452353464,119.03274836980684,119.2476806640625,112966300,0.0,0.0,37.12797149693736,-2.5727923942961723,124.14089297709695,-79.61098765868653,-9.832297647187367,27.54004250556706,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-04 00:00:00-05:00,118.944829308409,120.7522030474246,115.88694849490928,117.36215209960938,178155000,0.0,0.0,34.70955167586226,-2.877077692904109,123.23706086009864,-90.12475699478333,-9.805532020931972,28.94374319593862,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-05 00:00:00-05:00,118.19255654931328,119.13043671901424,114.86112127502147,118.6224136352539,153766600,0.0,0.0,37.63365692072796,-2.9821569617004684,122.62177456345268,-79.1214782121608,-7.199643745804443,30.39416719475912,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-08 00:00:00-05:00,118.14370519007068,118.2120920526179,113.53245544800268,113.6790008544922,154376600,0.0,0.0,31.646508444538256,-3.42484564812078,121.42940473559128,-99.0630771765338,-10.292197959858216,31.92786754376565,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-09 00:00:00-05:00,116.28748419318424,119.24767018634864,116.05301600805684,118.30001831054688,129525800,0.0,0.0,41.08242116168339,-3.364023760381656,121.01215321225202,-66.34487267667723,-6.760613484522489,32.90209862998501,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-10 00:00:00-05:00,118.88621431520568,119.35515074210788,116.6978194776284,117.21561431884766,111943300,0.0,0.0,39.697501543077,-3.364539992854006,120.50594802646478,-73.99988540808373,-4.777763949624644,33.758761769727506,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-11 00:00:00-05:00,119.71661693138805,120.37117800154545,118.466109975383,119.14997863769533,103026500,0.0,0.0,43.36512174855008,-3.1722938476424503,120.3251521079622,-57.438905719665264,-3.098675479759154,34.08985345681029,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-12 00:00:00-05:00,117.62591989887572,118.37817539980496,116.41449226141692,118.24140167236328,88105100,0.0,0.0,42.07081241792378,-3.058001225720929,120.047318716549,-61.47086438857839,-3.4463636769153747,34.78848386132394,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-15 00:00:00-04:00,118.61265932269636,121.14298091076108,117.64546402785828,121.13320922851562,92403800,0.0,0.0,47.44714555523412,-2.702921204343255,120.19210411814456,-37.80976481671903,2.479536425991141,34.26288801388985,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-16 00:00:00-04:00,122.80382091460702,124.28880370694225,121.84640466366358,122.67681884765624,115227900,0.0,0.0,50.10888019610473,-2.270785135875542,120.5233994154128,-25.179774684470484,3.554357115302479,32.65686835460217,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-17 00:00:00-04:00,121.19182718884684,122.96012147290102,119.5212199090365,121.88546752929688,111932600,0.0,0.0,48.74579762382818,-1.9694668382742009,120.70500849726402,-31.65470151706245,-2.37107355890932,31.72677795107411,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2021-03-18 00:00:00-04:00,120.04878306750058,120.34187390478134,117.54776908284732,117.7529296875,121229700,0.0,0.0,42.27803007125805,-2.040608320829336,120.31139798929549,-65.46759793584525,-3.668485180757904,31.29522257983294,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
